index,date_time,open,high,low,close,buyer,seller,value,delta_type
494,2023-06-14 19:15:00,167.63,167.7,167.6,167.64,59580,115310,174890,buyer
495,2023-06-14 19:30:00,167.66,167.69,167.53,167.59,62230,98880,161110,buyer
496,2023-06-14 19:45:00,167.6,167.64,167.43,167.48,35530,53360,88890,buyer
497,2023-06-14 20:00:00,167.47,167.85,167.47,167.83,12090,125610,137700,buyer
498,2023-06-14 20:15:00,167.74,167.92,167.73,167.86,20840,73460,94300,buyer
499,2023-06-14 20:30:00,167.85,167.85,167.7,167.72,26740,34840,61580,buyer
500,2023-06-14 20:45:00,167.72,167.94,167.71,167.93,15200,50770,65970,buyer
501,2023-06-14 21:00:00,167.93,167.93,167.83,167.86,12930,15980,28910,buyer
502,2023-06-14 21:15:00,167.86,167.86,167.81,167.85,35650,17870,53520,seller
503,2023-06-14 21:30:00,167.85,167.85,167.73,167.73,34300,51650,85950,buyer
504,2023-06-14 21:45:00,167.74,167.85,167.7,167.8,27770,38050,65820,buyer
505,2023-06-14 22:00:00,167.81,167.88,167.8,167.84,30710,67790,98500,buyer
506,2023-06-14 22:15:00,167.82,167.96,167.82,167.9,19740,92570,112310,buyer
507,2023-06-14 22:30:00,167.9,167.97,167.8,167.85,18220,53590,71810,buyer
508,2023-06-14 22:45:00,167.85,167.89,167.8,167.85,17150,27680,44830,buyer
509,2023-06-14 23:00:00,167.88,167.88,167.81,167.86,30700,20770,51470,seller
510,2023-06-14 23:15:00,167.88,168.1,167.88,168.0,40930,217920,258850,buyer
511,2023-06-14 23:30:00,167.98,168.02,167.82,167.93,26820,86980,113800,buyer
512,2023-06-14 23:45:00,167.88,168.0,167.82,167.88,15770,57170,72940,buyer
513,2023-06-15 09:45:00,168.0,168.0,168.0,168.0,0,17170,17170,buyer
514,2023-06-15 10:00:00,168.04,168.39,166.67,167.18,357630,1235830,1593460,buyer
515,2023-06-15 10:15:00,167.18,167.34,167.01,167.27,148620,434940,583560,buyer
516,2023-06-15 10:30:00,167.26,167.3,167.03,167.08,156500,509240,665740,buyer
517,2023-06-15 10:45:00,167.08,167.2,167.03,167.2,103840,466760,570600,buyer
518,2023-06-15 11:00:00,167.14,167.25,167.1,167.22,119300,347860,467160,buyer
519,2023-06-15 11:15:00,167.22,167.25,167.05,167.2,159740,327270,487010,buyer
520,2023-06-15 11:30:00,167.17,167.19,167.0,167.01,141970,175100,317070,buyer
521,2023-06-15 11:45:00,167.01,167.07,166.66,167.03,139540,818950,958490,buyer
522,2023-06-15 12:00:00,167.0,167.2,166.98,167.14,47980,344680,392660,buyer
523,2023-06-15 12:15:00,167.14,167.2,167.01,167.08,97490,214420,311910,buyer
524,2023-06-15 12:30:00,167.08,167.15,167.01,167.14,50580,258850,309430,buyer
525,2023-06-15 12:45:00,167.14,167.2,167.07,167.13,63440,226570,290010,buyer
526,2023-06-15 13:00:00,167.13,167.6,167.12,167.58,70740,761940,832680,buyer
527,2023-06-15 13:15:00,167.58,167.69,167.42,167.56,114220,341980,456200,buyer
528,2023-06-15 13:30:00,167.57,167.82,167.54,167.69,129500,532390,661890,buyer
529,2023-06-15 13:45:00,167.67,167.74,167.51,167.57,82940,285550,368490,buyer
530,2023-06-15 14:00:00,167.6,167.7,167.44,167.63,56620,204240,260860,buyer
531,2023-06-15 14:15:00,167.61,167.75,167.5,167.75,107920,257420,365340,buyer
532,2023-06-15 14:30:00,167.75,168.06,167.69,168.0,112350,886110,998460,buyer
533,2023-06-15 14:45:00,168.0,169.16,168.0,169.16,335380,2449580,2784960,buyer
534,2023-06-15 15:00:00,169.15,170.35,169.15,169.9,838790,5087660,5926450,buyer
535,2023-06-15 15:15:00,169.89,170.87,169.89,170.52,599580,2880780,3480360,buyer
536,2023-06-15 15:30:00,170.5,171.31,170.12,171.0,659930,3162070,3822000,buyer
537,2023-06-15 15:45:00,170.99,171.8,170.98,171.47,595350,3352380,3947730,buyer
538,2023-06-15 16:00:00,171.47,171.5,170.54,170.64,831430,2396990,3228420,buyer
539,2023-06-15 16:15:00,170.66,171.2,170.59,170.81,312640,1101950,1414590,buyer
540,2023-06-15 16:30:00,170.81,171.2,170.76,170.81,235280,569140,804420,buyer
541,2023-06-15 16:45:00,170.82,170.98,170.7,170.97,108720,240060,348780,buyer
542,2023-06-15 17:00:00,170.95,171.38,170.95,171.35,79460,678550,758010,buyer
543,2023-06-15 17:15:00,171.33,171.39,171.0,171.08,209440,468890,678330,buyer
544,2023-06-15 17:30:00,171.1,171.31,171.0,171.1,115200,322510,437710,buyer
545,2023-06-15 17:45:00,171.1,171.16,170.8,170.99,142040,301370,443410,buyer
546,2023-06-15 18:00:00,170.98,171.1,170.8,170.89,114100,297770,411870,buyer
547,2023-06-15 18:15:00,170.84,170.95,170.65,170.67,176630,241370,418000,buyer
548,2023-06-15 18:30:00,170.67,170.86,170.65,170.74,79060,198900,277960,buyer
549,2023-06-15 18:45:00,171.0,171.0,171.0,171.0,0,217020,217020,buyer
550,2023-06-15 19:00:00,170.99,170.99,170.2,170.49,121620,368540,490160,buyer
551,2023-06-15 19:15:00,170.51,170.97,170.45,170.83,78230,257700,335930,buyer
552,2023-06-15 19:30:00,170.81,170.85,170.5,170.5,91840,100590,192430,buyer
553,2023-06-15 19:45:00,170.54,170.7,170.5,170.7,69080,105060,174140,buyer
554,2023-06-15 20:00:00,170.69,170.72,170.62,170.7,41220,46310,87530,buyer
555,2023-06-15 20:15:00,170.69,171.0,170.69,170.85,39840,214640,254480,buyer
556,2023-06-15 20:30:00,170.88,171.0,170.82,170.88,23360,130410,153770,buyer
557,2023-06-15 20:45:00,170.87,171.0,170.84,170.94,39480,59080,98560,buyer
558,2023-06-15 21:00:00,170.91,170.96,170.9,170.95,39470,56740,96210,buyer
559,2023-06-15 21:15:00,170.94,171.06,170.83,171.05,25850,147050,172900,buyer
560,2023-06-15 21:30:00,171.05,171.62,171.02,171.49,100620,446890,547510,buyer
561,2023-06-15 21:45:00,171.49,171.5,171.2,171.25,56090,137270,193360,buyer
562,2023-06-15 22:00:00,171.25,171.5,171.1,171.48,86890,115460,202350,buyer
563,2023-06-15 22:15:00,171.48,171.5,171.23,171.28,77840,82810,160650,buyer
564,2023-06-15 22:30:00,171.28,171.38,171.25,171.38,37650,80580,118230,buyer
565,2023-06-15 22:45:00,171.38,171.44,171.3,171.37,30260,71490,101750,buyer
566,2023-06-15 23:00:00,171.36,171.5,171.27,171.41,51980,137770,189750,buyer
567,2023-06-15 23:15:00,171.41,171.7,171.4,171.59,61840,210690,272530,buyer
568,2023-06-15 23:30:00,171.58,171.97,171.55,171.97,63620,595280,658900,buyer
569,2023-06-15 23:45:00,171.97,172.0,171.83,171.86,36880,269170,306050,buyer
570,2023-06-16 09:45:00,171.85,171.85,171.85,171.85,89790,0,89790,seller
571,2023-06-16 10:00:00,171.85,172.46,170.63,171.04,621940,1843000,2464940,buyer
572,2023-06-16 10:15:00,171.03,171.38,170.4,170.66,340600,1117150,1457750,buyer
573,2023-06-16 10:30:00,170.66,170.76,170.01,170.09,475550,1062830,1538380,buyer
574,2023-06-16 10:45:00,170.07,170.79,170.03,170.39,154790,642210,797000,buyer
575,2023-06-16 11:00:00,170.37,170.54,170.07,170.5,161030,609460,770490,buyer
576,2023-06-16 11:15:00,170.53,171.09,170.46,171.05,119160,450410,569570,buyer
577,2023-06-16 11:30:00,171.01,171.29,170.54,170.65,109300,471720,581020,buyer
578,2023-06-16 11:45:00,170.64,170.83,170.52,170.61,103340,141170,244510,buyer
579,2023-06-16 12:00:00,170.56,171.0,170.55,170.8,61940,179350,241290,buyer
580,2023-06-16 12:15:00,170.77,170.81,170.5,170.57,111590,175930,287520,buyer
581,2023-06-16 12:30:00,170.53,170.58,170.1,170.17,243540,359500,603040,buyer
582,2023-06-16 12:45:00,170.17,170.22,169.8,169.82,530090,642440,1172530,buyer
583,2023-06-16 13:00:00,169.81,170.04,169.64,169.92,173200,489150,662350,buyer
584,2023-06-16 13:15:00,169.9,170.06,169.89,170.06,141550,271880,413430,buyer
585,2023-06-16 13:30:00,170.04,170.3,170.02,170.18,89530,394620,484150,buyer
586,2023-06-16 13:45:00,170.18,170.39,170.05,170.39,144120,198620,342740,buyer
587,2023-06-16 14:00:00,170.33,170.59,170.1,170.11,183600,189280,372880,buyer
588,2023-06-16 14:15:00,170.11,170.25,170.1,170.17,50040,74610,124650,buyer
589,2023-06-16 14:30:00,170.17,170.58,170.15,170.44,108650,389480,498130,buyer
590,2023-06-16 14:45:00,170.45,170.57,170.36,170.43,67940,89330,157270,buyer
591,2023-06-16 15:00:00,170.4,170.66,170.25,170.58,74800,321490,396290,buyer
592,2023-06-16 15:15:00,170.56,170.56,170.15,170.17,76530,173130,249660,buyer
593,2023-06-16 15:30:00,170.17,170.25,170.06,170.06,127510,165830,293340,buyer
594,2023-06-16 15:45:00,170.03,170.18,169.9,169.96,302870,206790,509660,seller
595,2023-06-16 16:00:00,169.93,170.49,169.71,170.45,163710,503470,667180,buyer
596,2023-06-16 16:15:00,170.39,170.5,169.84,170.08,120460,295650,416110,buyer
597,2023-06-16 16:30:00,170.04,170.06,169.86,169.96,69020,108290,177310,buyer
598,2023-06-16 16:45:00,169.97,170.07,169.59,169.69,152590,403600,556190,buyer
599,2023-06-16 17:00:00,169.67,169.77,169.22,169.48,412140,1118260,1530400,buyer
600,2023-06-16 17:15:00,169.43,169.77,169.28,169.7,80680,489610,570290,buyer
601,2023-06-16 17:30:00,169.71,169.84,169.63,169.82,29830,118060,147890,buyer
602,2023-06-16 17:45:00,169.82,169.82,169.58,169.65,67030,170370,237400,buyer
603,2023-06-16 18:00:00,169.65,170.13,169.52,170.05,52470,377870,430340,buyer
604,2023-06-16 18:15:00,170.04,170.2,169.86,170.08,88000,306010,394010,buyer
605,2023-06-16 18:30:00,170.11,170.13,169.9,169.91,38190,64130,102320,buyer
606,2023-06-16 18:45:00,170.48,170.48,170.48,170.48,0,570460,570460,buyer
607,2023-06-16 19:00:00,170.31,171.0,170.12,170.31,108650,440950,549600,buyer
608,2023-06-16 19:15:00,170.33,170.56,170.21,170.38,68380,262750,331130,buyer
609,2023-06-16 19:30:00,170.37,170.39,170.0,170.04,91750,213160,304910,buyer
610,2023-06-16 19:45:00,170.0,170.31,170.0,170.1,17760,58470,76230,buyer
611,2023-06-16 20:00:00,170.08,170.19,169.97,170.08,56160,108160,164320,buyer
612,2023-06-16 20:15:00,170.09,170.09,169.92,170.04,74780,91050,165830,buyer
613,2023-06-16 20:30:00,170.02,170.02,169.5,169.69,86680,378900,465580,buyer
614,2023-06-16 20:45:00,169.68,169.83,169.5,169.83,65650,177270,242920,buyer
615,2023-06-16 21:00:00,169.83,169.9,169.67,169.9,25540,101260,126800,buyer
616,2023-06-16 21:15:00,169.9,170.2,169.9,170.09,20340,149540,169880,buyer
617,2023-06-16 21:30:00,170.09,170.19,170.08,170.14,21700,50250,71950,buyer
618,2023-06-16 21:45:00,170.1,170.13,169.92,169.93,47640,26180,73820,seller
619,2023-06-16 22:00:00,169.92,170.09,169.82,169.93,23480,125730,149210,buyer
620,2023-06-16 22:15:00,169.94,169.98,169.7,169.88,46030,83400,129430,buyer
621,2023-06-16 22:30:00,169.86,169.9,169.23,169.6,118800,538400,657200,buyer
622,2023-06-16 22:45:00,169.64,169.82,169.59,169.77,23120,70450,93570,buyer
623,2023-06-16 23:00:00,169.77,169.83,169.75,169.82,13690,28000,41690,buyer
624,2023-06-16 23:15:00,169.8,169.92,169.66,169.76,58650,94600,153250,buyer
625,2023-06-16 23:30:00,169.77,169.85,169.71,169.82,62470,99420,161890,buyer
626,2023-06-16 23:45:00,169.8,169.93,169.75,169.87,15160,87460,102620,buyer
627,2023-06-19 09:45:00,170.48,170.48,170.48,170.48,0,98710,98710,buyer
628,2023-06-19 10:00:00,170.14,170.49,168.3,169.17,615420,2490380,3105800,buyer
629,2023-06-19 10:15:00,169.15,169.35,168.8,169.05,259910,827260,1087170,buyer
630,2023-06-19 10:30:00,169.01,169.42,168.51,168.58,544830,940160,1484990,buyer
631,2023-06-19 10:45:00,168.55,169.35,168.41,168.99,246320,678060,924380,buyer
632,2023-06-19 11:00:00,168.98,169.31,168.84,168.98,126020,267790,393810,buyer
633,2023-06-19 11:15:00,168.98,169.16,168.95,169.13,94180,187890,282070,buyer
634,2023-06-19 11:30:00,169.13,169.3,169.12,169.29,57170,156820,213990,buyer
635,2023-06-19 11:45:00,169.3,169.3,169.06,169.25,52010,144990,197000,buyer
636,2023-06-19 12:00:00,169.25,169.25,168.75,168.76,209880,190630,400510,seller
637,2023-06-19 12:15:00,168.75,169.12,168.52,168.94,157990,488770,646760,buyer
638,2023-06-19 12:30:00,168.92,169.79,168.91,169.74,74220,735730,809950,buyer
639,2023-06-19 12:45:00,169.74,169.83,169.43,169.5,98290,393330,491620,buyer
640,2023-06-19 13:00:00,169.5,171.0,169.47,170.88,126040,1071760,1197800,buyer
641,2023-06-19 13:15:00,170.8,171.5,170.53,170.95,255750,1250390,1506140,buyer
642,2023-06-19 13:30:00,170.95,171.3,170.48,170.77,162730,794380,957110,buyer
643,2023-06-19 13:45:00,170.74,171.22,170.73,170.76,73980,391130,465110,buyer
644,2023-06-19 14:00:00,170.79,170.88,170.41,170.69,112660,201060,313720,buyer
645,2023-06-19 14:15:00,170.69,170.71,170.36,170.6,92260,346180,438440,buyer
646,2023-06-19 14:30:00,170.58,170.68,170.5,170.52,72830,140050,212880,buyer
647,2023-06-19 14:45:00,170.51,170.79,170.44,170.69,98290,223080,321370,buyer
648,2023-06-19 15:00:00,170.69,170.86,170.43,170.55,156940,236820,393760,buyer
649,2023-06-19 15:15:00,170.5,170.64,170.28,170.28,206590,224630,431220,buyer
650,2023-06-19 15:30:00,170.29,170.64,170.06,170.35,132470,321100,453570,buyer
651,2023-06-19 15:45:00,170.37,170.4,170.2,170.39,69430,136210,205640,buyer
652,2023-06-19 16:00:00,170.4,170.55,170.21,170.49,106500,231980,338480,buyer
653,2023-06-19 16:15:00,170.48,170.49,170.11,170.21,121210,102310,223520,seller
654,2023-06-19 16:30:00,170.21,170.41,170.21,170.29,68010,337360,405370,buyer
655,2023-06-19 16:45:00,170.3,170.5,170.1,170.13,66630,146270,212900,buyer
656,2023-06-19 17:00:00,170.13,170.31,170.11,170.25,43580,138840,182420,buyer
657,2023-06-19 17:15:00,170.26,170.31,170.17,170.31,59030,117920,176950,buyer
658,2023-06-19 17:30:00,170.31,170.31,170.1,170.21,59050,115010,174060,buyer
659,2023-06-19 17:45:00,170.2,170.31,169.67,169.78,363770,372560,736330,buyer
660,2023-06-19 18:00:00,169.79,169.89,169.0,169.71,111950,1141880,1253830,buyer
661,2023-06-19 18:15:00,169.73,170.08,169.7,170.05,166810,174020,340830,buyer
662,2023-06-19 18:30:00,170.04,170.08,169.9,169.97,103930,103410,207340,seller
663,2023-06-19 18:45:00,170.65,170.65,170.65,170.65,0,623750,623750,buyer
664,2023-06-19 19:00:00,170.34,170.45,170.2,170.42,104060,158370,262430,buyer
665,2023-06-19 19:15:00,170.41,170.49,170.31,170.35,74700,93140,167840,buyer
666,2023-06-19 19:30:00,170.34,170.57,170.31,170.33,79790,125190,204980,buyer
667,2023-06-19 19:45:00,170.33,170.33,170.15,170.17,129470,45090,174560,seller
668,2023-06-19 20:00:00,170.16,170.17,170.01,170.1,30240,51670,81910,buyer
669,2023-06-19 20:15:00,170.1,170.14,170.02,170.1,21270,20890,42160,seller
670,2023-06-19 20:30:00,170.1,170.1,170.03,170.06,18330,26510,44840,buyer
671,2023-06-19 20:45:00,170.08,170.09,170.03,170.09,19180,34390,53570,buyer
672,2023-06-19 21:00:00,170.09,170.35,170.09,170.27,10080,43520,53600,buyer
673,2023-06-19 21:15:00,170.29,170.33,170.2,170.2,8440,18010,26450,buyer
674,2023-06-19 21:30:00,170.2,170.27,170.15,170.23,19700,76070,95770,buyer
675,2023-06-19 21:45:00,170.22,170.23,170.08,170.1,9390,14350,23740,buyer
676,2023-06-19 22:00:00,170.1,170.18,170.05,170.15,15210,19520,34730,buyer
677,2023-06-19 22:15:00,170.15,170.2,170.12,170.19,9380,19400,28780,buyer
678,2023-06-19 22:30:00,170.17,170.2,170.15,170.2,12130,38880,51010,buyer
679,2023-06-19 22:45:00,170.2,170.27,170.18,170.21,9000,28520,37520,buyer
680,2023-06-19 23:00:00,170.21,170.23,170.17,170.19,12520,28350,40870,buyer
681,2023-06-19 23:15:00,170.22,170.24,170.17,170.2,37320,20830,58150,seller
682,2023-06-19 23:30:00,170.21,170.27,170.16,170.24,28180,63410,91590,buyer
683,2023-06-19 23:45:00,170.23,170.24,170.16,170.19,36440,4680,41120,seller
684,2023-06-20 09:45:00,170.08,170.08,170.08,170.08,15920,0,15920,seller
685,2023-06-20 10:00:00,170.06,170.19,169.7,169.92,289810,481820,771630,buyer
686,2023-06-20 10:15:00,169.9,170.59,169.8,170.49,127100,549130,676230,buyer
687,2023-06-20 10:30:00,170.49,170.97,170.38,170.38,144860,622150,767010,buyer
688,2023-06-20 10:45:00,170.4,170.56,169.7,169.72,411820,793170,1204990,buyer
689,2023-06-20 11:00:00,169.71,170.11,168.81,169.85,356690,1606970,1963660,buyer
690,2023-06-20 11:15:00,169.86,170.08,169.61,169.79,143410,342760,486170,buyer
691,2023-06-20 11:30:00,169.78,170.23,169.76,170.0,45920,327320,373240,buyer
692,2023-06-20 11:45:00,169.99,170.08,169.77,169.82,59110,138700,197810,buyer
693,2023-06-20 12:00:00,169.8,170.4,169.8,170.3,62490,339630,402120,buyer
694,2023-06-20 12:15:00,170.3,170.33,169.71,169.85,92480,299860,392340,buyer
695,2023-06-20 12:30:00,169.84,169.94,169.73,169.88,37950,97370,135320,buyer
696,2023-06-20 12:45:00,169.91,169.98,169.3,169.42,183370,400900,584270,buyer
697,2023-06-20 13:00:00,169.37,169.88,169.33,169.75,35070,137410,172480,buyer
698,2023-06-20 13:15:00,169.73,169.96,169.5,169.93,96480,272160,368640,buyer
699,2023-06-20 13:30:00,169.93,170.18,169.9,170.03,66560,154940,221500,buyer
700,2023-06-20 13:45:00,170.03,170.18,169.83,170.01,73770,144830,218600,buyer
701,2023-06-20 14:00:00,170.02,170.1,169.83,170.1,25820,92820,118640,buyer
702,2023-06-20 14:15:00,170.09,170.23,170.04,170.17,115340,109420,224760,seller
703,2023-06-20 14:30:00,170.18,170.8,170.17,170.7,101290,504060,605350,buyer
704,2023-06-20 14:45:00,170.7,170.75,170.32,170.59,67590,261780,329370,buyer
705,2023-06-20 15:00:00,170.62,170.75,170.42,170.48,62700,298450,361150,buyer
706,2023-06-20 15:15:00,170.48,170.59,170.15,170.2,83290,126750,210040,buyer
707,2023-06-20 15:30:00,170.2,170.5,169.9,170.15,128840,256340,385180,buyer
708,2023-06-20 15:45:00,170.15,170.15,169.63,169.73,140080,356300,496380,buyer
709,2023-06-20 16:00:00,169.73,169.8,168.42,169.19,697370,1197060,1894430,buyer
710,2023-06-20 16:15:00,169.2,169.49,168.8,169.39,119590,373230,492820,buyer
711,2023-06-20 16:30:00,169.4,169.87,169.34,169.73,136760,387040,523800,buyer
712,2023-06-20 16:45:00,169.72,170.23,169.7,169.9,89160,481480,570640,buyer
713,2023-06-20 17:00:00,169.88,169.9,169.73,169.85,53820,133100,186920,buyer
714,2023-06-20 17:15:00,169.81,169.88,169.5,169.7,81310,223270,304580,buyer
715,2023-06-20 17:30:00,169.69,169.9,169.63,169.89,43620,200350,243970,buyer
716,2023-06-20 17:45:00,169.89,169.99,169.75,169.89,53750,220200,273950,buyer
717,2023-06-20 18:00:00,169.89,170.0,169.51,169.9,61470,347200,408670,buyer
718,2023-06-20 18:15:00,169.92,169.94,169.72,169.79,28620,60280,88900,buyer
719,2023-06-20 18:30:00,169.78,170.06,169.77,170.01,147360,179870,327230,buyer
720,2023-06-20 18:45:00,169.65,169.65,169.65,169.65,217880,0,217880,seller
721,2023-06-20 19:00:00,169.95,169.95,169.83,169.93,10420,39830,50250,buyer
722,2023-06-20 19:15:00,169.93,169.94,169.84,169.85,18710,31000,49710,buyer
723,2023-06-20 19:30:00,169.83,169.85,169.68,169.75,42020,33290,75310,seller
724,2023-06-20 19:45:00,169.75,169.75,169.54,169.57,29270,81650,110920,buyer
725,2023-06-20 20:00:00,169.56,169.77,169.54,169.71,11470,52450,63920,buyer
726,2023-06-20 20:15:00,169.71,169.75,169.61,169.65,12080,16500,28580,buyer
727,2023-06-20 20:30:00,169.65,169.73,169.61,169.73,10830,9660,20490,seller
728,2023-06-20 20:45:00,169.72,169.75,169.66,169.75,12150,22330,34480,buyer
729,2023-06-20 21:00:00,169.74,169.84,169.74,169.79,16140,34660,50800,buyer
730,2023-06-20 21:15:00,169.81,169.81,169.74,169.75,18340,14190,32530,seller
731,2023-06-20 21:30:00,169.75,169.88,169.74,169.8,4440,43360,47800,buyer
732,2023-06-20 21:45:00,169.81,169.82,169.76,169.81,10580,16570,27150,buyer
733,2023-06-20 22:00:00,169.8,169.87,169.74,169.77,14990,39090,54080,buyer
734,2023-06-20 22:15:00,169.78,169.94,169.77,169.92,29690,76140,105830,buyer
735,2023-06-20 22:30:00,169.92,169.92,169.77,169.78,19550,23180,42730,buyer
736,2023-06-20 22:45:00,169.83,169.86,169.64,169.69,12870,52760,65630,buyer
737,2023-06-20 23:00:00,169.69,169.82,169.56,169.7,22500,103190,125690,buyer
738,2023-06-20 23:15:00,169.65,169.73,169.57,169.7,23220,35060,58280,buyer
739,2023-06-20 23:30:00,169.7,169.76,169.61,169.66,19710,46110,65820,buyer
740,2023-06-20 23:45:00,169.66,169.71,169.57,169.64,7110,60950,68060,buyer
